,timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
0,0.0,-0.02120999139412241,-0.001296453965878263,1.0111987890084746,0.1649425386964577,-0.09690545679751515,0.035566396408258164
1,11.0,-0.02140151251897426,0.0037478619578479744,1.0222653328975455,0.1649425386964577,-0.09690545679751515,0.035566396408258164
2,21.0,-0.02393396030765021,0.0012080169697000662,1.0222917963453582,0.10587171424259678,-0.10735628225417203,0.12248873665006028
3,31.0,-0.02220022837571798,0.000521943945191764,1.0231162225053003,0.10185098604344478,0.03576970993911725,0.00864230514725485
4,40.0,-0.022771382928758143,-0.0007432130727769277,1.0242671012839373,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
5,50.0,-0.021649123080503006,-0.0012866941445867045,1.0193172318847747,0.04302569412371471,-0.0983215163681767,0.03809189993150605
6,61.0,-0.020857935271851754,-0.0010956825605899691,1.02222324010564,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
7,71.0,-0.019954952110844644,0.002326197207812863,1.0264274318373012,0.10185098604344478,0.03576970993911725,0.00864230514725485
8,81.0,-0.021560477742731583,0.0023078411701922133,1.019717838809205,-0.02006585852929821,0.034353650368455765,0.011167808670502752
9,91.0,-0.022086805956784406,0.0010561183817986161,1.0230028931704598,0.04223280649012401,-0.012646983910643297,0.04785386740981397
10,102.0,-0.023522165468966412,0.0013015150437641935,1.024512335875348,0.04357304922317462,-0.06035564797507305,0.08580267791074907
11,110.0,-0.022340802509099304,-0.000768440929245367,1.021523889267195,0.04206297095716627,-0.05256141143801214,0.01727500712660658
12,112.0,-0.022468573932112833,-0.000915646823102371,1.0216963806442438,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
13,121.0,-0.023043545335673172,-0.001578073345458695,1.0224725918409634,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
14,131.0,-0.019490230138003592,0.00016992764346738422,1.0241276054692998,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
15,141.0,-0.02200321663837679,0.0009293615795293372,1.021109283301957,-0.02006585852929821,0.034353650368455765,0.011167808670502752
16,151.0,-0.02354346318119682,0.0001078233779187815,1.0228429017538714,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
17,162.0,-0.021008897095882547,-0.00029594821183944863,1.0212919179904598,-0.019820325995167254,-0.08928675048218128,-0.04630493678704819
18,172.0,-0.021537327728147374,0.0019441740398192819,1.0206154153955707,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
19,181.0,-0.023290408330494422,-9.936438409200635e-05,1.0231556025060464,-0.012818533350861416,-0.012309931150308304,0.04042438514725767
20,182.0,-0.02330496415983091,-0.00029100606233464516,1.0229381620775704,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
21,191.0,-0.02343596662385999,-0.0020157811665182557,1.0209811982212844,-0.016838017963737018,-0.023097809367300118,0.13477620765161613
22,201.0,-0.022330342959070326,0.00023670005662611494,1.0225750238905458,-0.02006585852929821,0.034353650368455765,0.011167808670502752
23,211.0,-0.024527395033041702,-0.0007569860539001949,1.0219992559424425,0.040892563757073286,0.03506168015378648,0.009905056908878843
24,222.0,-0.021990454314441885,0.0026558136723440575,1.0226678710112485,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
25,232.0,-0.022028822803263456,0.002527642860437179,1.0207767440654012,0.10185098604344478,0.03576970993911725,0.00864230514725485
26,242.0,-0.02201054433077539,0.0021076112978654555,1.0214120772603734,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
27,252.0,-0.024536534269285735,-0.0005469702726142639,1.0216815893449562,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
28,261.0,-0.024513230878304943,-0.0028665626604655377,1.0215066754955713,0.03955232102402256,0.08277034421821623,-0.02804375359205631
29,271.0,-0.021256097944367818,-0.0005262416778438493,1.0210154456897547,0.03955232102402256,0.08277034421821623,-0.02804375359205631
30,282.0,-0.022330946807018914,-8.60445890573454e-05,1.022368203705245,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
31,292.0,-0.021340065874947935,0.0004171054303228709,1.0233418906834821,0.04223280649012401,-0.012646983910643297,0.04785386740981397
32,302.0,-0.02148857154867628,-1.777437146146373e-05,1.0218455312184924,0.10319122877649545,-0.011938954125312498,0.04659111564819002
33,312.0,-0.0217381159295759,0.0015562137888594277,1.0224539239228596,0.10185098604344478,0.03576970993911725,0.00864230514725485
34,323.0,-0.021986524473958075,0.0006804310314881894,1.0217638112515524,-0.02006585852929821,0.034353650368455765,0.011167808670502752
35,332.0,-0.022377753944674367,0.0003399840396493601,1.0261721352742181,-0.01935225965906645,-0.042753428843324295,0.0023820379400256372
36,333.0,-0.02253929366591368,0.00021508595565395436,1.0259653522547778,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
37,342.0,-0.023993151157068175,-0.0009089968003053897,1.0241043050798149,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
38,352.0,-0.022963282009800887,0.0005932971388112436,1.0216898619174575,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
39,362.0,-0.020879652354763193,0.0010528088127306737,1.0223789592004018,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
40,373.0,-0.021424525035588487,0.0016073753685965676,1.025781343147172,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
41,383.0,-0.01901104691527035,0.00013867663319643128,1.0236869997112292,0.03955232102402256,0.08277034421821623,-0.02804375359205631
42,393.0,-0.021873327290800368,7.527051651414016e-05,1.0210108266061857,0.03955232102402256,0.08277034421821623,-0.02804375359205631
43,403.0,-0.021185440204717788,-0.0009717537775958057,1.0241218158194538,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
44,412.0,-0.02044636566894382,-0.00214151943810655,1.0238041243251041,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
45,422.0,-0.020123998272458612,-0.0009355548716117382,1.0223959680003847,-0.017385373063196874,-0.06106367776040379,0.08706542967237306
46,433.0,-0.021074852548258943,0.0016136251154433429,1.025006358959648,0.04302569412371471,-0.0983215163681767,0.03809189993150605
47,443.0,-0.021738719777524382,0.0012334691431760505,1.022247103737559,0.03955232102402256,0.08277034421821623,-0.02804375359205631
48,453.0,-0.02356306196746983,-0.0006873018266667416,1.0214741005330343,0.09996338821093431,0.04551250561044336,-0.07701728333292332
49,463.0,-0.023528357324847614,2.9993844408181916e-05,1.0235166244580898,0.040892563757073286,0.03506168015378648,0.009905056908878843
50,474.0,-0.02425561123829912,0.0008944645246790135,1.0242266005106415,0.04113809629120424,-0.08857872069685054,-0.047567688548672125
51,484.0,-0.02376079017064765,-0.0019871315824781842,1.0229543918958142,-0.017932728162656675,-0.09902954615350738,0.039354651693129974
52,493.0,-0.01931954103138559,0.0012832144372389297,1.0212614791888366,-0.019518503429838407,0.07231951876155941,0.05887858664974578
53,503.0,-0.020353452637024733,0.0011866356631877553,1.024260154455627,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
54,513.0,-0.021861619286366006,-0.0007996919395162369,1.0210832835091248,-0.02006585852929821,0.034353650368455765,0.011167808670502752
55,523.0,-0.021351507885097896,-9.418989533457478e-05,1.0225167710000551,-0.08047692571620985,0.07161148897622861,0.060141338411369746
56,534.0,-0.02376823048093429,-0.00137854933993242,1.0229373581989678,-0.017385373063196874,-0.06106367776040379,0.08706542967237306
57,544.0,-0.02366137853005431,-0.0012993057967841657,1.0222611525720937,0.040892563757073286,0.03506168015378648,0.009905056908878843
58,554.0,-0.022839246664441756,0.00017668730381131814,1.021555176770217,-0.07968403808261904,-0.014063043481304757,0.050379370933061815
59,563.0,-0.024058333506673364,-8.437562267134674e-05,1.02146699852681,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
60,573.0,-0.0224253742876279,-0.00014783846676205174,1.0236435140756217,-0.02061321362875801,-0.0036122180246478536,-0.03654296930874029
61,583.0,-0.020730276838801805,0.00042417547851061817,1.0233294760702047,-0.017932728162656675,-0.09902954615350738,0.039354651693129974
62,594.0,-0.020391217277897767,0.001381209496964365,1.0225758476950806,0.04223280649012401,-0.012646983910643297,0.04785386740981397
63,604.0,-0.02231497110843661,-0.0012273872585723351,1.0224960838142765,-0.018178260696787685,0.024610854697129578,0.09682739715068094
64,614.0,-0.02316112283086653,-0.0012762000927905254,1.0228503256249746,-0.07968403808261904,-0.014063043481304757,0.050379370933061815
65,625.0,-0.021475543230456917,0.00032241993966548914,1.0226514561472961,0.04223280649012401,-0.012646983910643297,0.04785386740981397
66,633.0,-0.021818645249732697,0.0007711010862772012,1.0239893166268532,0.04113809629120424,-0.08857872069685054,-0.047567688548672125
67,644.0,-0.022581811501703374,0.0002727868041063269,1.0222431283837476,0.03900496592456282,0.04480447582511264,-0.07575453157129935
68,654.0,-0.021818757867620685,0.00020143361048684727,1.0236694889715905,0.10319122877649545,-0.011938954125312498,0.04659111564819002
69,664.0,-0.022314254642600197,-0.00033497513709852085,1.0230227316548404,0.04223280649012401,-0.012646983910643297,0.04785386740981397
70,674.0,-0.021795004005087774,0.00016051112579729322,1.0247738857432571,-0.02006585852929821,0.034353650368455765,0.011167808670502752
71,685.0,-0.023276284934266034,0.0003166517426114026,1.0240553401501893,-0.02061321362875801,-0.0036122180246478536,-0.03654296930874029
72,695.0,-0.022718875165281868,0.0003492023279793272,1.0215718886021845,-0.017385373063196874,-0.06106367776040379,0.08706542967237306
73,705.0,-0.024083182447215135,-0.00011927495355827644,1.0202687890398043,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
74,714.0,-0.023296374950599535,-0.00023155063186722707,1.022799546399314,-0.08211899101458936,-0.042286116203082216,-0.08299099552635941
75,724.0,-0.02126108210435195,-0.0011522735858330508,1.020433374643098,-0.019518503429838407,0.07231951876155941,0.05887858664974578
76,734.0,-0.023374754873246983,0.0016605730299721828,1.025914882624999,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
77,745.0,-0.020991979695687796,0.000594456191700222,1.0225861012505812,0.04302569412371471,-0.0983215163681767,0.03809189993150605
78,755.0,-0.02193399183039975,-0.0013009747631702751,1.0231623577505284,0.10130363094398498,-0.0021961584539863938,-0.03906847283198818
79,765.0,-0.02104639574247107,-0.001487632159750634,1.0188549484494258,0.04223280649012401,-0.012646983910643297,0.04785386740981397
80,775.0,-0.020617949497877035,0.0008825280995410697,1.023122334020025,-0.07889115044902822,-0.09973757593883815,0.040617403454753925
81,784.0,-0.02211237136316259,0.00012880692943773392,1.0212780358428903,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
82,794.0,-0.023348037751925035,0.0006863420267868199,1.020855157305151,0.10130363094398498,-0.0021961584539863938,-0.03906847283198818
83,805.0,-0.024758773559341193,-0.0001726969319414364,1.022923154186519,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
84,815.0,-0.024159935303284585,-0.000923845039518056,1.0219726124198527,0.04223280649012401,-0.012646983910643297,0.04785386740981397
85,825.0,-0.024471577155456524,-0.0025109264018292085,1.0236792405874353,0.10453147150954623,-0.059647618189742305,0.08453992614912516
86,835.0,-0.02339721952286592,-0.002704200660508791,1.0224394900419072,0.04357304922317462,-0.06035564797507305,0.08580267791074907
87,846.0,-0.020598422570983585,-0.0014176069049324298,1.0227789894945856,0.10185098604344478,0.03576970993911725,0.00864230514725485
88,854.0,-0.017965959293765762,0.0021328085145929294,1.0222661069083536,0.04113809629120424,-0.08857872069685054,-0.047567688548672125
89,865.0,-0.019372161412749684,-0.00037886843930784507,1.0236368642153266,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
90,875.0,-0.019904174374196903,-0.0026008067950183795,1.0203271224176182,0.03979785355815357,-0.040870056632420784,-0.08551649904960726
91,885.0,-0.022136729073643866,-0.00015301523155611697,1.0199668188859228,0.10453147150954623,-0.059647618189742305,0.08453992614912516
92,896.0,-0.025745274179376353,-0.0003725596890158561,1.0223247180696373,0.04223280649012401,-0.012646983910643297,0.04785386740981397
93,906.0,-0.02407223166712572,0.0006389432022062289,1.0212069161931934,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
94,916.0,-0.022949721703012498,-0.0018390241134375043,1.0209904612852856,0.04223280649012401,-0.012646983910643297,0.04785386740981397
95,926.0,-0.02312592695818383,-0.0008058272518225783,1.024779842080068,0.03900496592456282,0.04480447582511264,-0.07575453157129935
96,935.0,-0.022298698314698873,0.0018658652325525165,1.0249757649801103,-0.02061321362875801,-0.0036122180246478536,-0.03654296930874029
97,945.0,-0.020392803585967227,0.0015523105114949132,1.0225950424497037,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
98,956.0,-0.019545628644907897,-0.001418315047769574,1.0206224676080682,0.04436593685676543,-0.14603018043260646,0.07604071043244119
99,966.0,-0.022158646512249178,-0.002217680005231123,1.023576641850888,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
100,976.0,-0.021976740631257083,-0.0017324328373829777,1.0208959799433257,-0.02006585852929821,0.034353650368455765,0.011167808670502752
101,986.0,-0.021971152623324473,-0.000783656283710316,1.0216848711752828,-0.019272970895707342,-0.05132088208907763,0.0014058411921948413
102,997.0,-0.022016244956596046,0.0005891672684024397,1.0203033583731533,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
103,1005.0,-0.022922344752788825,5.6521275973592906e-05,1.0233357791687576,0.04223280649012401,-0.012646983910643297,0.04785386740981397
104,1016.0,-0.024166659147734703,0.000577149324501578,1.0224822265635702,0.10185098604344478,0.03576970993911725,0.00864230514725485
105,1026.0,-0.025633397310003758,-0.002192876971147152,1.0208382653984063,0.10051074331039411,0.08347837400354706,-0.029306505353680276
106,1036.0,-0.022214843002006747,0.0003528506485954147,1.0223294923311197,-0.02006585852929821,0.034353650368455765,0.011167808670502752
107,1046.0,-0.020786391811542466,-0.002056479334200154,1.0192976903684097,0.04357304922317462,-0.06035564797507305,0.08580267791074907
108,1057.0,-0.020209511752599597,-0.0023466994821831387,1.023349289657722,0.04302569412371471,-0.0983215163681767,0.03809189993150605
109,1067.0,-0.020358774650672942,-0.0011483986721726187,1.0227186004431819,0.10185098604344478,0.03576970993911725,0.00864230514725485
110,1076.0,-0.022545101180330717,-0.0025232015785153525,1.0224413043379414,0.10135836645393093,0.001600428385323996,-0.03429739503406387
111,1077.0,-0.022574730668492846,-0.002520936326724832,1.022194697229,0.10130363094398498,-0.0021961584539863938,-0.03906847283198818
112,1086.0,-0.022841396061951104,-0.0025005490606102906,1.0199752332485255,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
113,1096.0,-0.021609546895784537,-0.0005130340413129608,1.0216219992012239,-0.02006585852929821,0.034353650368455765,0.011167808670502752
114,1106.0,-0.024630357901946353,-0.00028601950463564836,1.0231637199006343,-0.02006585852929821,0.034353650368455765,0.011167808670502752
115,1117.0,-0.02394298692600631,0.001987700226776323,1.022293957403135,0.10185098604344478,0.03576970993911725,0.00864230514725485
116,1127.0,-0.021238801932000624,-0.0004524275802016198,1.021876793824651,0.04223280649012401,-0.012646983910643297,0.04785386740981397
117,1137.0,-0.02217940601512175,0.0025107869032903137,1.0194125868249964,0.04223280649012401,-0.012646983910643297,0.04785386740981397
118,1147.0,-0.0233045317267227,-0.0005153805107953322,1.0222558648619038,0.03900496592456282,0.04480447582511264,-0.07575453157129935
119,1156.0,-0.02295289431915142,-0.0014968220843764356,1.0210288507945318,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
120,1166.0,-0.022896359975729717,-0.0023583503108316347,1.0232354832800885,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
121,1177.0,-0.021839185737618155,-0.0020557711913629824,1.0214542122549268,0.040892563757073286,0.03506168015378648,0.009905056908878843
122,1187.0,-0.02273492272324357,-0.0016047152115647334,1.0197318627468763,0.10343676131062651,-0.13557935497594958,-0.01088162980936093
123,1197.0,-0.021220902071685005,-5.586883687590228e-05,1.022944962144848,0.10319122877649545,-0.011938954125312498,0.04659111564819002
124,1208.0,-0.019873665566342957,0.001478129298600318,1.0240263688828577,-0.018178260696787685,0.024610854697129578,0.09682739715068094
125,1218.0,-0.02150628693172429,0.0032505945700623336,1.0228093362998345,0.040892563757073286,0.03506168015378648,0.009905056908878843
126,1227.0,-0.021873746661481352,0.0034174535556801672,1.0228359798224245,-0.01276379784091547,-0.00851334431099797,0.045195462945181994
127,1228.0,-0.022053756371216617,0.003196591927216188,1.0228578184321422,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
128,1237.0,-0.02367384375883362,0.0012088372710409828,1.0230543659196045,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
129,1247.0,-0.024550698424022493,0.0015626063339509682,1.0221741697918272,-0.02006585852929821,0.034353650368455765,0.011167808670502752
130,1257.0,-0.023918967069188998,0.000560519960399002,1.0226456913943136,-0.0230481665607285,-0.03183529074642534,-0.16991333576816153
131,1268.0,-0.024421412924394603,0.000385770625252394,1.0218688929107551,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
132,1278.0,-0.023074739508492613,-0.000928568618223598,1.0213511613724504,0.03821207829097195,0.13047900828264603,-0.06599256409299144
133,1288.0,-0.0211269658211364,0.00025284787093580834,1.021782659244433,0.03955232102402256,0.08277034421821623,-0.02804375359205631
134,1298.0,-0.02005272080643373,-0.0005100938635340728,1.020223081043642,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
135,1307.0,-0.019911276830819523,-0.0002832221251013873,1.0212695716865605,0.04223280649012401,-0.012646983910643297,0.04785386740981397
136,1317.0,-0.018996657524757616,-0.0008315650217880102,1.0238340745748842,-0.02006585852929821,0.034353650368455765,0.011167808670502752
137,1328.0,-0.020871567438019538,-0.0017586215174002716,1.0212104949915355,0.04113809629120424,-0.08857872069685054,-0.047567688548672125
138,1338.0,-0.024533136417370784,0.0002501626499054582,1.0222828551462357,0.16226205323035647,-0.0014881286686556777,-0.040331224593612075
139,1348.0,-0.02339752627565886,0.0012076498544476176,1.0245844709134084,-0.02006585852929821,0.034353650368455765,0.011167808670502752
140,1358.0,-0.023946876007981586,0.0014374901343635225,1.0218056990718174,0.09996338821093431,0.04551250561044336,-0.07701728333292332
141,1369.0,-0.022293544899891955,0.0010842003452095367,1.0189992683192732,0.09917050057734345,0.13118703806797682,-0.0672553158546154
142,1377.0,-0.022706184700726526,-0.0010196057882649752,1.0214183305651996,0.005291491558038541,0.045926091371299035,0.06401085454962167
143,1379.0,-0.022058588568620086,-0.001361427542283579,1.0214280968005167,-0.018178260696787685,0.024610854697129578,0.09682739715068094
144,1388.0,-0.01914440597414101,-0.002899625435367172,1.0214720448594443,0.04223280649012401,-0.012646983910643297,0.04785386740981397
145,1398.0,-0.018416322976964997,-0.0023020165183737246,1.0216085443027199,0.040892563757073286,0.03506168015378648,0.009905056908878843
146,1408.0,-0.017543889382320425,-0.0004334801103209763,1.0235058076601549,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
147,1418.0,-0.01905035710570453,-0.0020212412517651352,1.0206295696142924,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
148,1429.0,-0.018435471291686108,-0.0008184718197976663,1.0215190537029344,0.04223280649012401,-0.012646983910643297,0.04785386740981397
149,1439.0,-0.02200185556608331,-0.0003810743865821402,1.0204504332368078,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
150,1449.0,-0.024650601294676267,0.0011217033783640093,1.0229804165855096,0.040345208657613485,-0.00290418823931711,-0.037805721070364194
151,1458.0,-0.02357390012967131,-0.0008758525066407824,1.0208558010349083,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
152,1468.0,-0.024181499009799448,-0.0007312789236756729,1.021055841078864,0.04223280649012401,-0.012646983910643297,0.04785386740981397
153,1479.0,-0.02256598917951765,0.0010873693920695415,1.02344349892853,0.03955232102402256,0.08277034421821623,-0.02804375359205631
154,1489.0,-0.02052899740731273,0.0005652128993635788,1.0213779600729538,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
155,1499.0,-0.023146420466771882,0.002536381875011008,1.0198631242736886,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
156,1509.0,-0.023094982901222527,0.00047915426477611507,1.0211678580573262,0.10319122877649545,-0.011938954125312498,0.04659111564819002
157,1520.0,-0.02172285669683023,-0.0004775410021294038,1.0220551561913276,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
158,1528.0,-0.020300300267091554,7.620297635891231e-05,1.0203794438681613,0.10264387367703565,-0.049904822518416145,-0.0011196623310530673
159,1539.0,-0.022122227065243145,-0.0005535894107501769,1.0204337214048405,-0.017385373063196874,-0.06106367776040379,0.08706542967237306
160,1549.0,-0.021744686397629494,0.001101282895400802,1.0218910476308265,-0.017385373063196874,-0.06106367776040379,0.08706542967237306
161,1559.0,-0.020845930172261738,0.002263950144019578,1.0246474980653812,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
162,1569.0,-0.02284034174245056,0.00010086548823483439,1.021461364054878,-0.07968403808261904,-0.014063043481304757,0.050379370933061815
163,1580.0,-0.023808226036333743,0.0011899735959598633,1.0224577440987572,-0.01872561579624754,-0.013355013695974041,0.049116619171437906
164,1590.0,-0.024994645015564605,-0.00046136254807882824,1.0231519739139776,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
165,1599.0,-0.02297668894019259,0.0010696931335817043,1.0213167721138787,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
166,1600.0,-0.022951696640885415,0.0008306352869598987,1.0212126493309197,0.0416854513906641,-0.05061285230374686,0.00014308943057092516
167,1609.0,-0.022726765947120517,-0.001320885332636573,1.0202755442842866,0.04357304922317462,-0.06035564797507305,0.08580267791074907
168,1619.0,-0.021785357660357045,0.00025180097655063007,1.0194924675990384,0.04412040432263453,-0.022389779581969374,0.13351345588999214
169,1629.0,-0.02104688697253156,-0.0012407093296437127,1.018967955919388,0.03900496592456282,0.04480447582511264,-0.07575453157129935
