0,0.0,-0.817383,-0.014160,0.614258,-0.125762,0.506860,0.026677
1,26.0,-0.807861,-0.016602,0.611084,-0.133384,0.247713,0.933689
2,31.0,-0.800781,-0.014404,0.603516,-0.072409,0.423018,-0.038110
3,35.0,-0.802002,-0.016357,0.604004,-0.110518,0.412856,-0.058435
4,37.0,-0.802572,-0.016357,0.605794,-0.129573,0.407774,-0.068598
5,41.0,-0.803711,-0.016357,0.609375,-0.274390,0.430640,0.072409
6,45.0,-0.813477,-0.017822,0.613037,-0.163872,0.323933,0.129573
7,51.0,-0.806641,-0.016113,0.608398,0.022866,0.369665,0.148628
8,56.0,-0.792236,-0.013184,0.598633,-0.175305,0.407774,0.137195
9,62.0,-0.802002,-0.015869,0.603760,-0.133384,0.381098,-0.019055
10,66.0,-0.809570,-0.014648,0.610352,-0.282012,0.442073,-0.015244
11,72.0,-0.807373,-0.011475,0.605713,-0.182927,0.419207,0.053354
12,76.0,-0.800781,-0.010498,0.606689,-0.019055,0.400152,-0.011433
13,81.0,-0.797852,-0.010742,0.605469,-0.301067,0.537348,0.060976
14,86.0,-0.809082,-0.012207,0.608398,-0.171494,0.583079,-0.003811
15,91.0,-0.809326,-0.012695,0.612549,-0.137195,0.480183,0.041921
16,97.0,-0.796143,-0.012695,0.607178,-0.259146,0.396341,0.129573
17,101.0,-0.797119,-0.013916,0.606445,-0.316311,0.586890,-0.057165
18,107.0,-0.768799,-0.003662,0.595459,-0.289634,0.602134,-0.022866
19,111.0,-0.854980,-0.036133,0.628418,-0.518293,0.967988,-0.285823
20,116.0,-0.843018,-0.013428,0.633545,0.045732,0.022866,0.423018
21,122.0,-0.760254,-0.011230,0.585205,0.007622,0.102896,0.323933
22,126.0,-0.789551,-0.022949,0.603271,-0.156250,0.567835,0.007622
23,132.0,-0.754150,-0.017334,0.582031,-0.449695,0.651677,-0.053354
24,136.0,-0.902588,-0.028809,0.655273,-0.434451,1.074695,-0.209604
25,142.0,-0.789062,-0.014160,0.619141,0.259146,-0.339177,0.442073
26,146.0,-0.717529,-0.012939,0.544922,-0.320122,0.518293,-0.205793
27,151.0,-0.869629,-0.025879,0.647705,-0.339177,1.070884,-0.198171
28,157.0,-0.854980,-0.016113,0.646484,0.041921,-0.076220,0.346799
29,161.0,-0.781494,-0.017090,0.590088,0.083841,-0.015244,0.335366
30,167.0,-0.771729,-0.011719,0.584717,0.015244,0.270579,0.144817
31,171.0,-0.802490,-0.013184,0.598145,-0.194360,0.613567,0.011433
32,177.0,-0.824463,-0.015625,0.620850,-0.038110,0.632622,0.030488
33,182.0,-0.799072,-0.013428,0.602783,0.041921,0.342988,0.068598
34,186.0,-0.816406,-0.016357,0.612549,-0.125762,0.628811,0.011433
35,192.0,-0.794922,-0.010742,0.599609,-0.121951,0.365854,0.076220
36,196.0,-0.756104,-0.012451,0.574951,-0.262957,0.579268,-0.114329
37,202.0,-0.849609,-0.014648,0.634521,-0.373476,1.025152,-0.179116
38,207.0,-0.833008,-0.020264,0.630127,-0.228659,0.358232,-0.057165
39,212.0,-0.753906,-0.015137,0.571777,-0.083841,0.156250,0.144817
40,217.0,-0.810547,-0.014160,0.611816,-0.160061,0.724085,-0.072409
41,221.0,-0.826904,-0.018311,0.632568,-0.247713,0.560213,0.106707
42,227.0,-0.809326,-0.015625,0.615723,-0.106707,0.388720,0.087652
43,231.0,-0.794189,-0.016357,0.602295,0.034299,0.346799,0.015244
44,237.0,-0.795410,-0.017578,0.599854,-0.049543,0.426829,-0.003811
45,242.0,-0.816895,-0.015381,0.618652,-0.163872,0.522104,-0.019055
46,248.0,-0.799561,-0.014160,0.608887,-0.106707,0.190549,0.072409
47,252.0,-0.806152,-0.017822,0.612061,-0.060976,0.312500,0.091463
48,256.0,-0.806885,-0.014893,0.606445,-0.134654,0.327744,0.050813
49,258.0,-0.801351,-0.014160,0.603434,-0.171494,0.335366,0.030488
50,262.0,-0.790283,-0.012695,0.597412,-0.091463,0.483994,0.034299
51,267.0,-0.818359,-0.017334,0.613770,-0.213415,0.556402,0.118140
52,272.0,-0.808350,-0.013428,0.609131,-0.041921,0.312500,0.144817
53,277.0,-0.796387,-0.012207,0.597656,-0.080030,0.327744,0.095274
54,283.0,-0.807617,-0.016113,0.605225,-0.247713,0.472561,0.072409
55,287.0,-0.802979,-0.015137,0.606689,-0.160061,0.442073,0.163872
56,293.0,-0.811279,-0.012207,0.611572,-0.186738,0.365854,0.060976
57,297.0,-0.808350,-0.015137,0.604736,-0.171494,0.426829,0.007622
58,302.0,-0.796143,-0.017090,0.604004,-0.087652,0.529726,0.053354
59,308.0,-0.805176,-0.016846,0.608398,-0.255335,0.598323,-0.015244
60,312.0,-0.800537,-0.017578,0.605225,-0.266768,0.442073,0.091463
61,318.0,-0.801514,-0.016846,0.608154,-0.175305,0.419207,0.034299
62,322.0,-0.799316,-0.017578,0.605957,-0.293445,0.701219,0.026677
63,328.0,-0.796143,-0.016846,0.599121,-0.270579,0.701219,-0.125762
64,332.0,-0.783447,-0.018799,0.593994,-0.377287,0.929878,-0.415396
65,337.0,-0.876465,-0.019775,0.648438,-0.221037,0.689787,-0.118140
66,343.0,-0.767334,-0.013184,0.595703,0.141006,-0.137195,0.182927
67,347.0,-0.695068,-0.012207,0.531494,-0.285823,0.773628,-0.236280
68,353.0,-0.898682,-0.040039,0.654053,-0.598323,1.787348,-0.674543
69,357.0,-0.969971,-0.027344,0.722168,0.160061,-0.106707,0.541159
70,363.0,-0.690918,-0.008301,0.544922,0.373476,-0.998476,0.800305
71,368.0,-0.719727,-0.016357,0.548096,-0.167683,0.746951,-0.015244
72,372.0,-0.829346,-0.018555,0.619873,-0.442073,1.013720,-0.238821
73,374.0,-0.844971,-0.019368,0.631104,-0.579268,1.147104,-0.350610
74,378.0,-0.876221,-0.020996,0.653564,-0.224848,0.762195,-0.049543
75,382.0,-0.770508,-0.012695,0.590820,0.076220,-0.034299,0.316311
76,388.0,-0.808350,-0.016357,0.606934,-0.099085,0.419207,0.076220
77,393.0,-0.808838,-0.016113,0.614258,0.015244,0.221037,0.278201
78,398.0,-0.761719,-0.014893,0.584473,-0.121951,0.304878,0.148628
79,403.0,-0.848389,-0.018555,0.640381,-0.182927,0.766006,-0.022866
80,407.0,-0.849854,-0.015381,0.643311,-0.104167,0.405234,0.139736
81,409.0,-0.806641,-0.012614,0.613525,-0.064787,0.224848,0.221037
82,413.0,-0.720215,-0.007080,0.553955,0.011433,-0.080030,0.274390
83,417.0,-0.793213,-0.009766,0.594727,-0.205793,0.777439,-0.057165
84,423.0,-0.874756,-0.015381,0.657715,-0.251524,0.647866,-0.129573
85,428.0,-0.802002,-0.007324,0.611328,-0.060976,0.019055,0.232470
86,434.0,-0.759766,-0.007812,0.577881,-0.129573,0.365854,0.114329
87,438.0,-0.802002,-0.012451,0.601807,-0.201982,0.769817,-0.179116
88,444.0,-0.836426,-0.014160,0.625244,-0.236280,0.602134,-0.118140
89,448.0,-0.810547,-0.013672,0.608154,-0.022866,0.110518,0.221037
90,453.0,-0.794189,-0.015137,0.596924,0.007622,0.251524,0.247713
91,458.0,-0.812744,-0.011230,0.611572,-0.209604,0.537348,0.072409
92,463.0,-0.798340,-0.011719,0.603516,-0.072409,0.483994,0.129573
93,469.0,-0.813721,-0.018799,0.611328,-0.030488,0.567835,0.026677
94,473.0,-0.812500,-0.018311,0.617188,-0.106707,0.503049,0.152439
95,479.0,-0.783936,-0.018311,0.596436,-0.186738,0.377287,0.129573
96,483.0,-0.798828,-0.022217,0.608887,-0.293445,0.457317,0.041921
97,488.0,-0.808594,-0.022461,0.615479,-0.217226,0.449695,0.049543
98,494.0,-0.802002,-0.023193,0.613037,-0.167683,0.339177,-0.041921
99,498.0,-0.801514,-0.018555,0.611328,-0.179116,0.575457,-0.045732
100,504.0,-0.794189,-0.019531,0.604004,-0.190549,0.644055,-0.022866
101,508.0,-0.801514,-0.020752,0.606689,-0.255335,0.716463,-0.217226
102,514.0,-0.808105,-0.019775,0.614990,-0.342988,0.525915,-0.194360
103,519.0,-0.701660,-0.003174,0.553223,-0.278201,0.640244,-0.095274
104,523.0,-0.878662,-0.049561,0.628418,-0.927591,2.173781,-0.970274
105,524.0,-0.893433,-0.046102,0.643921,-1.089939,2.557165,-1.189024
106,529.0,-0.967285,-0.028809,0.721436,0.308689,0.019055,0.087652
107,533.0,-0.752930,-0.004395,0.585693,0.800305,-1.181402,0.823171
108,539.0,-0.735352,-0.009521,0.560791,0.320122,0.114329,0.327744
109,543.0,-0.767578,-0.005371,0.579590,-0.308689,0.731707,0.000000
110,549.0,-0.866943,-0.016113,0.647217,-0.259146,0.777439,-0.118140
111,554.0,-0.786621,-0.007812,0.609863,0.011433,-0.011433,0.114329
112,558.0,-0.792236,-0.008545,0.601807,-0.102896,0.321392,0.068598
113,560.0,-0.797119,-0.009033,0.607015,-0.160061,0.487805,0.045732
114,564.0,-0.806885,-0.010010,0.617432,-0.182927,0.377287,0.141006
115,568.0,-0.780762,-0.010010,0.595459,-0.247713,0.415396,-0.080030
116,574.0,-0.823242,-0.012695,0.624512,-0.316311,0.743140,-0.141006
117,579.0,-0.855225,-0.016846,0.645264,-0.121951,0.586890,-0.007622
118,584.0,-0.754150,-0.010254,0.578125,0.022866,-0.022866,0.270579
119,589.0,-0.776855,-0.011230,0.586426,-0.228659,0.503049,-0.049543
120,595.0,-0.853271,-0.019531,0.644287,-0.099085,0.590701,-0.038110
121,599.0,-0.811279,-0.015381,0.614746,-0.034299,0.213415,0.213415
122,603.0,-0.781494,-0.013184,0.593018,-0.057165,0.331555,0.232470
123,609.0,-0.790283,-0.020020,0.600586,-0.133384,0.529726,-0.034299
124,614.0,-0.823975,-0.018555,0.614502,-0.190549,0.636433,-0.080030
125,620.0,-0.810303,-0.020020,0.607666,-0.091463,0.224848,0.125762
126,624.0,-0.791260,-0.017090,0.601318,-0.015244,0.152439,0.190549
127,630.0,-0.807861,-0.016113,0.611328,-0.080030,0.419207,0.019055
128,634.0,-0.800537,-0.017578,0.604004,-0.198171,0.495427,-0.026677
129,639.0,-0.806641,-0.017334,0.606689,-0.171494,0.705031,-0.030488
130,645.0,-0.811035,-0.016357,0.616211,-0.049543,0.468750,0.053354
131,649.0,-0.790039,-0.018311,0.600586,-0.243902,0.373476,-0.015244
132,655.0,-0.801514,-0.019775,0.607910,-0.358232,0.499238,-0.045732
133,659.0,-0.793945,-0.017334,0.607910,-0.175305,0.529726,-0.064787
134,665.0,-0.816650,-0.020020,0.616211,-0.224848,0.766006,-0.030488
135,669.0,-0.793701,-0.009766,0.608643,-0.045732,0.449695,0.080030
136,674.0,-0.813477,-0.024658,0.609131,-0.067962,0.770452,-0.129573
137,675.0,-0.818522,-0.023153,0.612874,-0.072409,0.834604,-0.171494
138,680.0,-0.843750,-0.015625,0.631592,-0.163872,0.377287,0.144817
139,684.0,-0.775635,-0.013916,0.592529,-0.011433,0.083841,0.320122
140,690.0,-0.793701,-0.016113,0.603516,-0.095274,0.373476,-0.015244
141,694.0,-0.787109,-0.008545,0.600830,-0.228659,0.423018,0.045732
142,700.0,-0.793701,-0.017090,0.598145,-0.358232,0.773628,-0.175305
143,705.0,-0.837402,-0.014893,0.628418,-0.289634,0.708842,-0.262957
144,709.0,-0.855957,-0.018799,0.641357,-0.019055,0.247713,0.167683
145,715.0,-0.770996,-0.012695,0.592529,0.076220,-0.057165,0.483994
146,719.0,-0.775146,-0.011230,0.583008,-0.121951,0.495427,0.049543
147,725.0,-0.809326,-0.014160,0.604736,-0.201982,0.552592,-0.102896
148,729.0,-0.837158,-0.018066,0.628418,-0.148628,0.407774,0.053354
149,735.0,-0.794189,-0.012695,0.601318,0.041921,0.228659,0.194360
150,740.0,-0.796143,-0.015869,0.599854,-0.110518,0.423018,0.007622
151,746.0,-0.817627,-0.018555,0.615967,-0.110518,0.480183,0.057165
152,750.0,-0.794922,-0.015869,0.600586,-0.201982,0.339177,0.144817
153,754.0,-0.813965,-0.020752,0.612549,-0.205793,0.461128,0.038110
154,760.0,-0.812988,-0.016113,0.617676,0.041921,0.423018,0.255335
155,765.0,-0.780029,-0.018555,0.595215,-0.011433,0.232470,0.171494
156,770.0,-0.804199,-0.021484,0.611572,-0.118140,0.575457,-0.068598
157,775.0,-0.819824,-0.020752,0.625244,-0.068598,0.503049,0.060976
158,781.0,-0.801514,-0.017578,0.611816,-0.091463,0.327744,0.091463
159,785.0,-0.793457,-0.013184,0.602783,-0.095274,0.415396,0.026677
160,790.0,-0.800537,-0.017090,0.609863,-0.095274,0.400152,-0.064787
161,795.0,-0.814453,-0.020508,0.614990,0.030488,0.434451,0.095274
162,800.0,-0.803467,-0.015625,0.607178,-0.022866,0.373476,0.114329
163,806.0,-0.800537,-0.012939,0.608154,-0.121951,0.495427,0.015244
164,810.0,-0.804443,-0.014404,0.610107,-0.171494,0.449695,0.083841
165,816.0,-0.802979,-0.013428,0.607422,-0.186738,0.403963,0.026677
166,820.0,-0.808350,-0.010986,0.611816,-0.217226,0.400152,0.007622
167,825.0,-0.805908,-0.011963,0.607422,-0.110518,0.415396,0.102896
168,831.0,-0.798096,-0.012451,0.602051,-0.118140,0.423018,-0.019055
169,835.0,-0.806152,-0.012695,0.609375,-0.221037,0.552592,-0.034299
170,841.0,-0.806885,-0.012207,0.611572,-0.102896,0.453506,-0.007622
171,845.0,-0.798096,-0.015137,0.607178,-0.186738,0.525915,-0.015244
172,851.0,-0.813477,-0.018799,0.615234,-0.308689,0.461128,-0.011433
173,855.0,-0.803711,-0.016357,0.609619,-0.209604,0.365854,0.049543
174,860.0,-0.751709,-0.010742,0.574707,-0.125762,0.628811,-0.087652
175,866.0,-0.838135,-0.025391,0.629639,-0.384909,1.181402,-0.396341
176,870.0,-0.880371,-0.021729,0.665527,0.099085,0.392531,0.160061
177,876.0,-0.781494,-0.019287,0.596191,0.228659,-0.144817,0.369665
178,880.0,-0.757568,-0.019287,0.572998,-0.080030,0.365854,0.171494
179,886.0,-0.806396,-0.017578,0.604980,-0.274390,0.754573,-0.198171
180,891.0,-0.837158,-0.020020,0.627686,-0.110518,0.541159,0.034299
181,895.0,-0.793701,-0.015137,0.600830,0.002287,0.291159,0.144055
182,896.0,-0.794840,-0.015666,0.601522,0.030488,0.228659,0.171494
183,901.0,-0.800537,-0.018311,0.604980,-0.163872,0.350610,-0.026677
184,905.0,-0.805420,-0.013916,0.606689,-0.236280,0.236280,0.144817
185,911.0,-0.788818,-0.012451,0.596436,-0.076220,0.445884,0.095274
186,916.0,-0.819092,-0.018066,0.617920,-0.205793,0.651677,-0.060976
187,921.0,-0.834229,-0.017578,0.629639,-0.060976,0.453506,0.076220
188,926.0,-0.771973,-0.013428,0.588379,0.038110,0.083841,0.270579
189,932.0,-0.786865,-0.011230,0.597168,-0.141006,0.499238,0.000000
190,936.0,-0.837402,-0.014404,0.631836,-0.472561,0.544969,-0.003811
191,940.0,-0.812744,-0.012939,0.615723,-0.156250,0.221037,0.247713
192,946.0,-0.785156,-0.010010,0.600098,-0.022866,0.201982,0.141006
193,951.0,-0.797363,-0.012939,0.609375,-0.190549,0.499238,0.091463
194,957.0,-0.814453,-0.012451,0.615967,-0.076220,0.407774,0.076220
195,961.0,-0.809570,-0.013916,0.613281,-0.038110,0.327744,-0.022866
196,967.0,-0.801758,-0.013916,0.607178,-0.053354,0.323933,0.095274
197,971.0,-0.803467,-0.011963,0.607422,-0.064787,0.396341,0.057165
198,976.0,-0.801514,-0.013916,0.603516,-0.114329,0.442073,-0.022866
199,981.0,-0.810547,-0.018066,0.611328,-0.221037,0.396341,-0.072409
200,986.0,-0.812012,-0.017578,0.613770,-0.152439,0.365854,0.087652
201,992.0,-0.794434,-0.016113,0.600586,-0.137195,0.392531,0.015244
202,996.0,-0.799805,-0.017578,0.603027,-0.320122,0.594512,-0.060976
203,1002.0,-0.807129,-0.017334,0.608398,-0.224848,0.522104,0.060976
204,1006.0,-0.812012,-0.018311,0.609619,-0.205793,0.423018,0.083841
205,1011.0,-0.805908,-0.018311,0.609131,-0.129573,0.448425,0.125127
206,1012.0,-0.803263,-0.018677,0.607707,-0.114329,0.453506,0.133384
207,1017.0,-0.790039,-0.020508,0.600586,-0.137195,0.556402,-0.003811
208,1021.0,-0.796875,-0.021729,0.603027,-0.243902,0.666921,-0.087652
209,1027.0,-0.786621,-0.023682,0.595947,-0.365854,0.731707,-0.137195
210,1031.0,-0.859863,-0.023438,0.642578,-0.259146,0.701219,0.083841
211,1037.0,-0.811768,-0.020752,0.615967,0.072409,0.125762,0.381098
212,1041.0,-0.790039,-0.017090,0.604492,0.076220,0.323933,0.331555
213,1046.0,-0.773682,-0.016602,0.589355,-0.141006,0.316311,0.060976
214,1052.0,-0.813721,-0.019287,0.613525,-0.209604,0.632622,-0.003811
215,1056.0,-0.813477,-0.014893,0.617676,-0.156250,0.426829,0.026677
216,1062.0,-0.801514,-0.016113,0.609375,-0.072409,0.316311,0.030488
217,1066.0,-0.799805,-0.012207,0.607910,-0.041921,0.259146,-0.011433
218,1072.0,-0.794189,-0.009766,0.603027,-0.129573,0.419207,0.045732
219,1077.0,-0.803955,-0.012207,0.611328,-0.228659,0.453506,0.041921
220,1082.0,-0.820312,-0.011719,0.619873,-0.182927,0.594512,0.034299
221,1087.0,-0.804443,-0.010742,0.610352,-0.125762,0.453506,-0.007622
222,1091.0,-0.791992,-0.008789,0.596436,-0.221037,0.400152,-0.007622
223,1097.0,-0.813232,-0.012207,0.609863,-0.255335,0.495427,0.072409
224,1102.0,-0.815918,-0.015137,0.618896,-0.190549,0.434451,0.083841
225,1107.0,-0.809570,-0.012939,0.614990,0.015244,0.392531,0.049543
226,1112.0,-0.795898,-0.013428,0.602295,-0.121951,0.415396,0.137195
227,1118.0,-0.801514,-0.017334,0.606445,-0.121951,0.552592,0.102896
228,1122.0,-0.810791,-0.018555,0.612305,0.000000,0.400152,0.041921
229,1126.0,-0.807617,-0.017578,0.610596,-0.064787,0.392531,0.156250
230,1132.0,-0.801270,-0.017090,0.606934,-0.163872,0.468750,0.217226
231,1137.0,-0.798828,-0.018311,0.608398,-0.179116,0.590701,0.057165
232,1143.0,-0.806396,-0.022461,0.614990,-0.278201,0.503049,-0.091463
233,1147.0,-0.812256,-0.020996,0.615967,-0.179116,0.445884,-0.076220
234,1153.0,-0.806152,-0.019043,0.606934,-0.144817,0.457317,0.064787
235,1157.0,-0.801270,-0.017822,0.601807,0.000000,0.377287,0.007622
236,1162.0,-0.804443,-0.017334,0.602783,-0.076220,0.369665,0.011433
237,1167.0,-0.807373,-0.015625,0.609375,-0.141006,0.476372,0.114329
238,1172.0,-0.810303,-0.020508,0.613037,-0.121951,0.583079,0.076220
239,1178.0,-0.801025,-0.016846,0.606445,-0.209604,0.472561,0.072409
240,1182.0,-0.800049,-0.015381,0.605957,-0.194360,0.403963,0.083841
241,1188.0,-0.806641,-0.016357,0.608643,-0.030488,0.400152,-0.049543
242,1192.0,-0.806885,-0.012451,0.613281,0.000000,0.457317,0.064787
243,1197.0,-0.801025,-0.012207,0.611328,-0.129573,0.415396,0.072409
244,1203.0,-0.801758,-0.012451,0.609619,-0.053354,0.464939,0.038110
245,1207.0,-0.805176,-0.018799,0.612305,-0.080030,0.457317,-0.064787
246,1213.0,-0.806396,-0.016602,0.612061,-0.022866,0.457317,0.000000
247,1217.0,-0.806152,-0.013672,0.614014,-0.171494,0.476372,0.007622
248,1223.0,-0.802734,-0.012939,0.608643,-0.228659,0.457317,-0.057165
249,1228.0,-0.803467,-0.016846,0.607422,-0.209604,0.457317,-0.102896
250,1232.0,-0.805908,-0.015869,0.607910,-0.237043,0.490854,0.052591
251,1233.0,-0.806030,-0.015544,0.608236,-0.243902,0.499238,0.091463
252,1238.0,-0.806641,-0.013916,0.609863,-0.171494,0.388720,0.076220
253,1242.0,-0.804443,-0.011475,0.611328,-0.106707,0.373476,0.060976
254,1248.0,-0.802490,-0.012939,0.610596,-0.209604,0.396341,0.148628
255,1252.0,-0.806152,-0.014160,0.608154,-0.171494,0.381098,0.003811
256,1258.0,-0.803711,-0.013672,0.607422,-0.228659,0.480183,-0.053354
257,1263.0,-0.804199,-0.015869,0.606201,-0.156250,0.491616,0.053354
258,1269.0,-0.804443,-0.019775,0.610840,-0.110518,0.560213,0.129573
259,1273.0,-0.805908,-0.016113,0.610840,0.038110,0.438262,0.095274
260,1277.0,-0.806152,-0.016846,0.611084,0.072409,0.346799,0.000000
261,1283.0,-0.804199,-0.018311,0.608154,-0.152439,0.480183,0.003811
262,1288.0,-0.801758,-0.015869,0.609619,-0.160061,0.453506,0.030488
263,1293.0,-0.801514,-0.018555,0.610596,-0.095274,0.491616,0.114329
264,1298.0,-0.805420,-0.019775,0.611328,-0.247713,0.476372,0.118140
265,1304.0,-0.804688,-0.016357,0.612305,-0.232470,0.400152,0.072409
266,1308.0,-0.802002,-0.017578,0.613525,-0.106707,0.476372,0.160061
267,1312.0,-0.804443,-0.013916,0.612549,-0.217226,0.503049,0.080030
268,1318.0,-0.802979,-0.014160,0.609131,-0.335366,0.560213,0.026677
269,1323.0,-0.803223,-0.016113,0.609375,-0.148628,0.476372,0.110518
270,1329.0,-0.808105,-0.016846,0.608398,-0.019055,0.403963,0.095274
271,1333.0,-0.805908,-0.013184,0.605713,-0.125762,0.377287,0.030488
272,1339.0,-0.806396,-0.013672,0.607666,-0.133384,0.457317,0.095274
273,1343.0,-0.809570,-0.012939,0.610596,-0.144817,0.415396,0.076220
274,1348.0,-0.805420,-0.011475,0.610107,-0.030488,0.421748,0.009527
275,1349.0,-0.805615,-0.011816,0.610059,-0.007622,0.423018,-0.003811
276,1353.0,-0.806396,-0.013184,0.609863,-0.179116,0.552592,0.163872
277,1358.0,-0.803955,-0.011963,0.606689,-0.236280,0.491616,0.163872
278,1364.0,-0.805664,-0.014893,0.609619,-0.030488,0.449695,-0.011433
279,1368.0,-0.805664,-0.014648,0.613037,-0.038110,0.445884,0.072409
280,1374.0,-0.805176,-0.013672,0.612061,-0.087652,0.392531,0.198171
281,1378.0,-0.800537,-0.016113,0.607910,-0.148628,0.415396,0.091463
282,1383.0,-0.810059,-0.015869,0.616943,-0.262957,0.537348,0.026677
283,1389.0,-0.805420,-0.016846,0.613037,-0.152439,0.438262,0.133384
284,1393.0,-0.786377,-0.014404,0.600586,-0.251524,0.480183,0.045732
285,1399.0,-0.812988,-0.020752,0.618164,-0.308689,0.575457,-0.049543
286,1403.0,-0.813232,-0.016846,0.615723,-0.141006,0.278201,0.106707
287,1409.0,-0.802979,-0.016846,0.612305,-0.091463,0.285823,0.156250
288,1414.0,-0.795166,-0.018066,0.605957,-0.064787,0.430640,0.076220
289,1419.0,-0.803711,-0.015625,0.608154,-0.114329,0.487805,0.152439
290,1424.0,-0.805664,-0.019043,0.609619,-0.030488,0.419207,0.068598
291,1428.0,-0.804199,-0.017090,0.606201,-0.121951,0.377287,-0.038110
292,1434.0,-0.809082,-0.018311,0.610596,-0.129573,0.327744,-0.072409
293,1438.0,-0.802979,-0.016357,0.610596,-0.057165,0.335366,0.057165
294,1444.0,-0.795898,-0.016113,0.606201,-0.129573,0.503049,0.106707
295,1449.0,-0.814453,-0.017578,0.613770,-0.118140,0.625000,-0.026677
296,1455.0,-0.812256,-0.019043,0.613037,-0.110518,0.335366,0.083841
297,1459.0,-0.797363,-0.014648,0.606201,-0.179116,0.438262,0.163872
298,1463.0,-0.804688,-0.014893,0.605957,-0.102896,0.464939,0.011433
299,1469.0,-0.806152,-0.017578,0.614990,-0.141006,0.476372,-0.060976
300,1474.0,-0.806152,-0.015381,0.612061,-0.095274,0.396341,0.148628
301,1479.0,-0.804688,-0.016357,0.608887,-0.125762,0.464939,0.015244
302,1484.0,-0.805420,-0.013672,0.610352,-0.175305,0.461128,-0.015244
303,1490.0,-0.800781,-0.016846,0.609375,-0.121951,0.461128,0.060976
304,1494.0,-0.806152,-0.016113,0.608398,-0.057165,0.419207,0.049543
305,1499.0,-0.807373,-0.013672,0.612793,-0.201982,0.510671,0.114329
306,1504.0,-0.803223,-0.016602,0.608887,-0.080030,0.598323,0.053354
307,1509.0,-0.800781,-0.015625,0.604980,-0.083841,0.556402,0.049543
308,1515.0,-0.808105,-0.014160,0.611084,-0.179116,0.544969,0.022866
309,1519.0,-0.807373,-0.017578,0.612549,-0.179116,0.327744,-0.022866
310,1525.0,-0.803467,-0.016602,0.609619,-0.129573,0.396341,0.003811
311,1529.0,-0.803467,-0.015625,0.609131,-0.262957,0.541159,0.057165
312,1534.0,-0.805176,-0.017334,0.606934,-0.234375,0.464939,0.006352
313,1535.0,-0.805298,-0.017456,0.607137,-0.228659,0.449695,-0.003811
314,1540.0,-0.805908,-0.018066,0.608154,-0.137195,0.457317,-0.038110
315,1544.0,-0.802979,-0.017334,0.610840,-0.087652,0.400152,0.060976
316,1550.0,-0.802979,-0.013184,0.612549,-0.198171,0.403963,0.087652
317,1554.0,-0.806396,-0.013916,0.610596,-0.186738,0.510671,0.102896
318,1560.0,-0.805176,-0.017578,0.609131,-0.293445,0.457317,-0.011433
319,1564.0,-0.805176,-0.015381,0.611084,-0.205793,0.445884,0.060976
320,1569.0,-0.804199,-0.016113,0.608398,-0.228023,0.452236,0.067327
321,1570.0,-0.804240,-0.016276,0.608480,-0.232470,0.453506,0.068598
322,1575.0,-0.804443,-0.017090,0.608887,-0.182927,0.461128,0.049543
323,1579.0,-0.805420,-0.017822,0.610840,-0.114329,0.544969,-0.011433
324,1585.0,-0.804199,-0.018799,0.611572,-0.141006,0.632622,-0.034299
325,1589.0,-0.802734,-0.019043,0.612305,-0.091463,0.491616,0.015244
326,1595.0,-0.802734,-0.016113,0.610107,-0.156250,0.442073,0.007622
327,1600.0,-0.806396,-0.015137,0.607910,-0.156250,0.567835,0.163872
328,1605.0,-0.805176,-0.016846,0.608398,-0.327744,0.304878,0.133384
329,1610.0,-0.806396,-0.014404,0.609863,-0.114329,0.228659,0.087652
330,1614.0,-0.802490,-0.013428,0.608154,-0.026677,0.426829,0.072409
331,1620.0,-0.805176,-0.015381,0.606201,-0.076220,0.510671,0.015244
332,1624.0,-0.804199,-0.015625,0.611084,-0.141006,0.499238,0.068598
333,1630.0,-0.804199,-0.016846,0.613770,-0.182927,0.506860,0.156250
334,1635.0,-0.804199,-0.017822,0.610840,-0.171494,0.453506,0.003811
335,1641.0,-0.804199,-0.015381,0.610107,-0.144817,0.346799,0.087652
336,1645.0,-0.804688,-0.013428,0.609863,-0.148628,0.499238,0.091463
337,1649.0,-0.803223,-0.016602,0.611084,-0.110518,0.297256,0.091463
338,1655.0,-0.801758,-0.019531,0.611816,-0.217226,0.335366,0.041921
339,1660.0,-0.803955,-0.015869,0.607178,-0.259146,0.434451,0.049543
340,1666.0,-0.800049,-0.018799,0.607910,-0.106707,0.453506,0.144817
